"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(BNB)","Value_OUT(BNB)","CurrentValue @ $314.8/BNB","TxnFee(BNB)","TxnFee(USD)","Historical $Price/BNB","Status","ErrCode","Method"
"0x995e895657ef4d512ddda888ebdb6557ccc3256f3a48c671011ee58fa4708b28","27814105","1682898540","2023-04-30 23:49:00","0xd896578573869f388e22184197fe41100350f1af","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","337.66","","","Contribute",""
"0xa92be87eba0f6dc438d84bc20fc8d6eb808c81530994039c21bc8997566f5d92","27814138","1682898639","2023-04-30 23:50:39","0xe7d8c5921670e11728c50f00fab730e2f00fad3a","0x645853e0df3e59ca3611473f279014147aff59dd","","0.022080591","0","6.9509700468","0.000169422","0.0533340456","337.66","","","Contribute",""
"0x8132d367f576a58ff4f47137309924c483d0d9a4ba4a7fd47a7f725d44beb909","27814142","1682898651","2023-04-30 23:50:51","0x911c1f8e9f0bd1b29779c927fcc84c70915a8ed2","0x645853e0df3e59ca3611473f279014147aff59dd","","0.15","0","47.22","0.000556314","0.1751276472","337.66","","","Contribute",""
"0xe7015ae13a72bc65f259a5e9473ee3adcedc1ad353a919d24ab55145a77ac4a8","27814152","1682898681","2023-04-30 23:51:21","0x04041ae6a160db4023f5a8eb2220432f296edf11","0x645853e0df3e59ca3611473f279014147aff59dd","","0.08","0","25.184","0.000169422","0.0533340456","337.66","","","Contribute",""
"0x667bec653d581d7f091bd7f85f9029fa3874e0ecccf63d6fa1c5f83cf7476ce2","27814152","1682898681","2023-04-30 23:51:21","0x2b5dc0b9aa3ec38c153d8c8444c4d9b7fc840901","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0355","0","11.1754","0.000556314","0.1751276472","337.66","","","Contribute",""
"0x3bb6090db2ba1135a46d53f6cc16d9fcf9fabba35a91c6ce9c977c9671322f1f","27814154","1682898687","2023-04-30 23:51:27","0x1e0cddaebbb9361c7cfdfea03ad822dc2fa6fb17","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","337.66","","","Contribute",""
"0xca1af3e840fbde555227f038d382c93a7d74e8c3b3d94995f52961e3b910ae36","27814177","1682898756","2023-04-30 23:52:36","0xc318af640fc3ba05e2b1d6b6626482b53d30204e","0x645853e0df3e59ca3611473f279014147aff59dd","","0.31","0","97.588","0.000557253","0.1754232444","337.66","","","Contribute",""
"0x4607336650617e8677fdfe9d9f85c9761fd53645affa2b879ce3060c8521adc5","27814182","1682898771","2023-04-30 23:52:51","0x0c4ccaae5256801c76de0f1cd129d5cd32e003a7","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","337.66","","","Contribute",""
"0xbdf3476aac52c88317d28ba2d3f66262041a1c349da1fc99461c77efd0bd9173","27814218","1682898879","2023-04-30 23:54:39","0xabb4655b340eb965b3c127ba9dea2fb9c9aa5df2","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","337.66","","","Contribute",""
"0x20aa164395a5462c772c4852bae2f9256c6626ff277ab655763418577da19ea3","27814240","1682898945","2023-04-30 23:55:45","0x03978d264adcaec1a28ba6aa5d1068b13855bbe0","0x645853e0df3e59ca3611473f279014147aff59dd","","0.13","0","40.924","0.000874032","0.2751452736","337.66","","","Contribute",""
"0x447e9d5c9e03ff95e4ee965a97648cb11d286dd6ec7979e09aacc3acfafddcf8","27814253","1682898984","2023-04-30 23:56:24","0x0e99f7e34d318868ce6e770ad2747e1264915479","0x645853e0df3e59ca3611473f279014147aff59dd","","0.2","0","62.96","0.000169422","0.0533340456","337.66","","","Contribute",""
"0x29c4b0e3a4f2c85819b3ed7d9f300d2f034199fba1f39cd2e1a5e99109b27abe","27814255","1682898990","2023-04-30 23:56:30","0x31433cd7224c463760a2bacfa8b239e368d56d2f","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","337.66","","","Contribute",""
"0x33093d03b218fd6878417241588ed8710b1b0ef13de725d8dccf78fe2a9ca9fe","27814259","1682899002","2023-04-30 23:56:42","0x1b755ff3f6b09ecb412dd031d6dcdc8c1d94a7aa","0x645853e0df3e59ca3611473f279014147aff59dd","","0.1","0","31.48","0.000601314","0.1892936472","337.66","","","Contribute",""
"0x2c908ba8998f4ace5521527bccce99fa49c6cc70c48314e45240f7710f556554","27814282","1682899071","2023-04-30 23:57:51","0x282dbb1b6a352e962eccdd1d381961ad4d7094a7","0x645853e0df3e59ca3611473f279014147aff59dd","","0.15","0","47.22","0.000556314","0.1751276472","337.66","","","Contribute",""
"0x8d06d02400cdd7194345587d8874d1d83938ddfa91298f24aded76d340c271a3","27814289","1682899092","2023-04-30 23:58:12","0x913a2c312871adb389188f9bca40bc992cce93a0","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","337.66","","","Contribute",""
"0xbf64d1861411bbfe79c3d1360f75d39c55ce1a1373f88a647bfcc0b1969289c7","27814307","1682899146","2023-04-30 23:59:06","0x3b04388693b39d6dfdd24c8cc39de4f87deb1086","0x645853e0df3e59ca3611473f279014147aff59dd","","0.036516744","0","11.4954710112","0.000919032","0.2893112736","337.66","","","Contribute",""
"0x7ec5412f702e97465c7edbf1998316d48b4b146791ec44175cf01a1b765f960b","27814308","1682899149","2023-04-30 23:59:09","0x564137b890773407c57a856bb5be4f30bcb15b22","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","337.66","","","Contribute",""
"0xf384b2c8271f78113546c8311a11346c16d93c0f0c68737f5d926b3ef5d62b5b","27814316","1682899173","2023-04-30 23:59:33","0x4f67fb2cc385ad868dedecffc3fa6ed5e13070f6","0x645853e0df3e59ca3611473f279014147aff59dd","","1.01","0","317.948","0.000601314","0.1892936472","337.66","","","Contribute",""
"0x3227626c98790f3ea784b005207786ee85e3a0049462efb2d31f2755ff8d37dc","27814330","1682899215","2023-05-01 00:00:15","0x395663b2003a4424a53915d973121a7f9b3873c8","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0xa8e84118da0572a3a3f4e1071798f6503fdbb5bc1effcb7f081c9ac5c27789e1","27814345","1682899260","2023-05-01 00:01:00","0xd2339e412e4f81f9cf80716f2c5eb387f13a4ecb","0x645853e0df3e59ca3611473f279014147aff59dd","","0.5","0","157.4","0.000556314","0.1751276472","328.61","","","Contribute",""
"0xb005d2c400017759e6345da051d594c17e52dc7cfd7b714718bb47ca453f3ea2","27814347","1682899266","2023-05-01 00:01:06","0x915d9c73f27d19f8082a9a85b91d158f14aa5474","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x39602495a4d8f3bf1d9bd53f77dfa7f370b025610dcd6bbaf6f48cf6f52ca97d","27814357","1682899296","2023-05-01 00:01:36","0x4f67fb2cc385ad868dedecffc3fa6ed5e13070f6","0x645853e0df3e59ca3611473f279014147aff59dd","","0.01","0","3.148","0.000169422","0.0533340456","328.61","","","Contribute",""
"0x916ee5c08d7fa5b4795d0e12beaa30915f91dbba9801024f89db4df7fc3241ba","27814391","1682899398","2023-05-01 00:03:18","0xd82029a2b522fa5041d1d15b8650b4080debb855","0x645853e0df3e59ca3611473f279014147aff59dd","","1.2","0","377.76","0.000556314","0.1751276472","328.61","","","Contribute",""
"0xd178c6ce31ad75a39581d07818123b82bcdf905da6ab81759c52f7cd4f534cd9","27814436","1682899533","2023-05-01 00:05:33","0x293b12941ca2921080ade285103a6d33ce18ce89","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x458c9f860e2ea209c599872e6c581ca45dcbdea2906240c23a52cc068322c572","27814454","1682899587","2023-05-01 00:06:27","0x90c583bcb5ccb488e6eb090563667e2ffbd9785f","0x645853e0df3e59ca3611473f279014147aff59dd","","1","0","314.8","0.000169422","0.0533340456","328.61","","","Contribute",""
"0x53d9db2730feb003ae92d5b30a4fb378cd9181b13cb97a9635b82e5272268a76","27814458","1682899599","2023-05-01 00:06:39","0xe1d5fe12f3507746d77aa5ee3b1fe25766ba1235","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x2cbce7b41531fbe51b990ddd8015eef95063146cf06b92ac95b22a503a12d683","27814481","1682899668","2023-05-01 00:07:48","0x04041ae6a160db4023f5a8eb2220432f296edf11","0x645853e0df3e59ca3611473f279014147aff59dd","","0.07","0","22.036","0.000169422","0.0533340456","328.61","","","Contribute",""
"0xcf99ff1cbd9859a12ebadfb4633aa97d05c07e655f77fefdf8e2cb6bbb59da79","27814482","1682899671","2023-05-01 00:07:51","0x163bbb7056be57221a0d062812cfadd0c1c484f9","0x645853e0df3e59ca3611473f279014147aff59dd","","0.062","0","19.5176","0.000556314","0.1751276472","328.61","","","Contribute",""
"0xfa0050181633c83e07749be29408df46c2f28e274c6a4dd7946a77f3acefaedd","27814489","1682899692","2023-05-01 00:08:12","0xa2a66eea35a6bcf05305606e1f9443ad758644de","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x8a32f36cdd6672b5592338117c57c023a343233306359ed4e0d7938211d1dc7f","27814508","1682899749","2023-05-01 00:09:09","0xb1c3cdaf675933b0d89e489a093672ba679b4a1b","0x645853e0df3e59ca3611473f279014147aff59dd","","0.1","0","31.48","0.000556314","0.1751276472","328.61","","","Contribute",""
"0x31810eb6f8500289b86ca719317a8cd178135b29eab48bd729b9bda60469fff5","27814518","1682899779","2023-05-01 00:09:39","0x7fbc48e3cdf19df56a3afecd055b2415773d449d","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x5ee1d05eb36d2b17d194523f067c190d9b25ece32cf3f4c7d73f00cb1a2586cc","27814524","1682899797","2023-05-01 00:09:57","0xc34b1019e0bed76197e5a96ea772a2bb4a855ff9","0x645853e0df3e59ca3611473f279014147aff59dd","","0.419475611419437758","0","132.050922474839","0.000919032","0.2893112736","328.61","","","Contribute",""
"0xbb52335b4c719e3ebdcbf6f2d55b2fcd78b52ab447e582a153e92a3d13b4fb87","27814536","1682899833","2023-05-01 00:10:33","0x270921067a1d9ab4f0e6d1e450e7ca1ef1981cea","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x6beba41169624ad8a89c799f762a38650daddc4a16a1de9fd891f684b8a77014","27814553","1682899884","2023-05-01 00:11:24","0x934779676a6227cd0f9be43f14b4887490329a3f","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x38f2b33fa27d0b3500eee9658531c348994bc18aa3f286fbbd7011a1310ab4b6","27814556","1682899893","2023-05-01 00:11:33","0xcf744c8d9e87b473578b0fe4a2d2ff8ef6159f44","0x645853e0df3e59ca3611473f279014147aff59dd","","0.124643479997549213","0","39.2377675032285","0.000253545","0.079815966","328.61","","","Contribute",""
"0xf5a4fc814825682bc5d84c0d7064b2716c82967f28cba065ce8006fd3343180c","27814557","1682899896","2023-05-01 00:11:36","0x1b117aa450e84a0155e77071dfc9fb6d4a79e1fa","0x645853e0df3e59ca3611473f279014147aff59dd","","0.01","0","3.148","0.000556314","0.1751276472","328.61","","","Contribute",""
"0xf467d8fffc50a78faeca5216d5279ff682b3d9a50aefd0ae37ff3a163c1fbfcf","27814561","1682899908","2023-05-01 00:11:48","0x104b675b892fb44c84f3bc756f5792f86e48c6c7","0x645853e0df3e59ca3611473f279014147aff59dd","","0.023996479677867499","0","7.55409180259269","0.000601314","0.1892936472","328.61","","","Contribute",""
"0x4482c0c66f307e1993537c1e58f4773fd02c328bbf2754b9b949febc617c2279","27814578","1682899959","2023-05-01 00:12:39","0x4e47aa05d63622e15a97dbadbb0daf054bec0c05","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0xf9678083641dad7e513f596275b8a113469482f8b42b48d9bc0e596a977d7c8d","27814599","1682900022","2023-05-01 00:13:42","0x5b644243772f8f0ed32ee6e77404b463c3b43450","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0xef20c7f748229ed69bea0ca51d5f4b156af8abc2b9971c4405f1d110ab81152c","27814619","1682900082","2023-05-01 00:14:42","0xf527e001f658427c9e14b14d6d63ac79c8c11403","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x6873ba7492098812c6d7f347c046279c0d94f7ff6a291101c8269aebd0ef66ad","27814625","1682900100","2023-05-01 00:15:00","0xe5ea22c99f6b66eeded2ffa0f9c15c41a1b938f9","0x645853e0df3e59ca3611473f279014147aff59dd","","0.05","0","15.74","0.00100397","0.316049756","328.61","","","Transfer",""
"0xb1a71484f9278494cd268551ddaea348020a1d0c6043210a16538b25f974c3fa","27814631","1682900118","2023-05-01 00:15:18","0xb25708f65eee1a347082ea5c93ef5a4d1b8dda3f","0x645853e0df3e59ca3611473f279014147aff59dd","","0.02","0","6.296","0.000556314","0.1751276472","328.61","","","Contribute",""
"0x54cda3a21f34bbf11fa4e69f37ed0adbca515207dfeaf46a36e4e15b98ecdeb4","27814634","1682900127","2023-05-01 00:15:27","0x9b5765c96536e4e5ac0ac223ccb065bc7cd56d63","0x645853e0df3e59ca3611473f279014147aff59dd","","0.1","0","31.48","0.000253545","0.079815966","328.61","","","Contribute",""
"0xd4ce0f44e1a23d284a84cac8f9847b33d35d5c22cff21fb7dfcea13330e61425","27814638","1682900139","2023-05-01 00:15:39","0xdcf05f8b543c5296674049d76b5edbfa067af7fe","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x0add29a2cd0ce7765dc581ff4944830d62cd6c0ec63c713cc514199c4a84c7b1","27814652","1682900181","2023-05-01 00:16:21","0x1dab55e8ec48bbcf46830384bbc80ec77f3443db","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0xc7dd075908fcb600fa477568d59fdcfca81a5298eda63063d7f9780cf47aef02","27814669","1682900232","2023-05-01 00:17:12","0x2d033c800c67b8200a4829c03a49bc4f76069a53","0x645853e0df3e59ca3611473f279014147aff59dd","","0.045","0","14.166","0.000556314","0.1751276472","328.61","","","Contribute",""
"0x24e6d44cf19004d05c96b15dd88922d558d5d063a27f07488acc30aadd129ecb","27814674","1682900247","2023-05-01 00:17:27","0x63ffd7f73ce06a9193468116c7396674e9073970","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x311151c58aba3a22b61f4ce93a7e4390fb7947daede8d1b8e82088591d057275","27814685","1682900280","2023-05-01 00:18:00","0xe7effb1a3bc7ea42f8ccd222ae47b5b960516937","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0098","0","3.08504","0.000556314","0.1751276472","328.61","","","Contribute",""
"0xb9bd6492cfb6324804d6fb2d7eadf98434c9264a14764b06c23d49def6885947","27814687","1682900286","2023-05-01 00:18:06","0xa92a0ae943dc5a700fa68199103a0500e96a0a93","0x645853e0df3e59ca3611473f279014147aff59dd","","2","0","629.6","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x78c36ab2867bf7a8975880215a94e4ca3722890cb9ef2f8f3192f8d328ef0133","27814689","1682900292","2023-05-01 00:18:12","0xd94adff825c914544b5d4b168e5db996d331f6e0","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0xf8857caa85e4da8a05dbafa890f82a6c4f5a1236227028fd65853d143ea00760","27814705","1682900340","2023-05-01 00:19:00","0xd48512e55f1248aaa57fbc1fcf870a51dd194f8f","0x645853e0df3e59ca3611473f279014147aff59dd","","0.01","0","3.148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x38404540a7474948f5465432a0f09ea5379bab589b43167adec44d971181f1b6","27814710","1682900355","2023-05-01 00:19:15","0xd48512e55f1248aaa57fbc1fcf870a51dd194f8f","0x645853e0df3e59ca3611473f279014147aff59dd","","0","0","0","0.000212064","0.0667577472","328.61","","","Emergency Withdraw Contribution",""
"0x411a39e7894d35b4315dbf4afdfea230a13f45ee421dd566e51dc8a0e5fb6ea9","27814722","1682900391","2023-05-01 00:19:51","0x0c4ee6f3be4e6111efc43f8add6edd80950a499c","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x100dc6d339b8a5b01767c8cb8a2e394cc32efb0e5c50466e554af791e3df96d2","27814728","1682900409","2023-05-01 00:20:09","0x6b6596727cef6033d8426d79644710915de2338f","0x645853e0df3e59ca3611473f279014147aff59dd","","6","0","1888.8","0.000556314","0.1751276472","328.61","","","Contribute",""
"0x72959c728ecdf7b61becc4eb33f4d4a58775fa374cb84b6880395a92574ae6e0","27814742","1682900451","2023-05-01 00:20:51","0x520ad41e518711ea0b2803cda6e674e0b9c77ef2","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0xd7e3203e6218bc411fa29b00c305500434a28fd2462d13a6f94711cc2b482d27","27814749","1682900472","2023-05-01 00:21:12","0x162060a85ef63025103430efd57a371577a761a0","0x645853e0df3e59ca3611473f279014147aff59dd","","0.015","0","4.722","0.00048714","0.153351672","328.61","","","Contribute",""
"0xf84961f49312ef44fb2c239221c5defb9fbb8159beb98354dbbde8c48c3f31f6","27814751","1682900478","2023-05-01 00:21:18","0x5bd96882581dd75574b0d9a22d4ca12f4a46368b","0x645853e0df3e59ca3611473f279014147aff59dd","","1","0","314.8","0.00119967","0.377656116","328.61","","","Contribute",""
"0x801e27840e6974517f6594fec0c670d5bfb5ed76cf6ad6090a01cab4c8c826be","27814762","1682900511","2023-05-01 00:21:51","0xb2fd6f316c954066ac95ef1cad058d8a74823b9d","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0xbcf62cb6d94348f7730e4aecaa164c59c55441dcf3f8533083bf0178d4caa155","27814779","1682900562","2023-05-01 00:22:42","0x10eeffec1349477f8f581c5d441a862443ee711e","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x686c164f63df35ea95594085944e493a7899e3756e39d1a99c88a16079421572","27814788","1682900589","2023-05-01 00:23:09","0x9b5765c96536e4e5ac0ac223ccb065bc7cd56d63","0x645853e0df3e59ca3611473f279014147aff59dd","","0.13","0","40.924","0.000253545","0.079815966","328.61","","","Contribute",""
"0x1dba7e4ba1c3f8c2285062ae5538521b03dad396bc3ac5d9c3ce3e4cf44dea7f","27814795","1682900610","2023-05-01 00:23:30","0x3fda656d38f6a6d03451b5e8caa348d0259a9be2","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0xf0f3ea98665fd33afd298fcc13ba709ee0e1a5fd0061928e01a25a60d2f07661","27814804","1682900637","2023-05-01 00:23:57","0xd48512e55f1248aaa57fbc1fcf870a51dd194f8f","0x645853e0df3e59ca3611473f279014147aff59dd","","0.1","0","31.48","0.000733713","0.2309728524","328.61","","","Contribute",""
"0x4173d597cf59b6620d7150cb998f03033a585c986328e96e558c87c80233a7b9","27814811","1682900658","2023-05-01 00:24:18","0xa02ea0dc6f0601869ed8586cebdc74af5f9ff8e2","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x541b8ce6dcf07cd201d78d10e9021de0eaf693381c4d79aee9adb0ac7ce73ba7","27814819","1682900682","2023-05-01 00:24:42","0x00cd51689e73c26ba99a8239c626a3bb0fb49f9d","0x645853e0df3e59ca3611473f279014147aff59dd","","0.11","0","34.628","0.000601314","0.1892936472","328.61","","","Contribute",""
"0xb38cedf9f37ad1a1b4bd903355bbd093f3ee3ed09fd014ed246739eb4a1d22ff","27814836","1682900733","2023-05-01 00:25:33","0x360bbb384ad72280c7ecd40fa96bcf2996abb451","0x645853e0df3e59ca3611473f279014147aff59dd","","0.0001","0","0.03148","0.000919032","0.2893112736","328.61","","","Contribute",""
"0x2b03438c881d37ed26d0dd0f25a8026588a02b3f7fc95f575335d8b4738453ed","27814891","1682900898","2023-05-01 00:28:18","0x43a929edd44fcf1d0774d5e2af2b4d39ccee361c","0x645853e0df3e59ca3611473f279014147aff59dd","","0.094209745","0","29.657227726","0.00044214","0.139185672","328.61","","","Contribute",""
"0xf614572258e7429af42037ed26d4c788c27edd3c944b64a341cdd9c96da9b9bd","27814949","1682901072","2023-05-01 00:31:12","0x9213312f06bfb6c995b97eb203987f9473ff106b","0x645853e0df3e59ca3611473f279014147aff59dd","","0.1","0","31.48","0.000601314","0.1892936472","328.61","","","Contribute",""
"0x986f7a22ae30ea637f93b331219342123f6d4b73ec7efec496839b0f4db88d48","27815000","1682901225","2023-05-01 00:33:45","0x7c68e5fc54201ac5f203a97edb5633ab9db30dbf","0x645853e0df3e59ca3611473f279014147aff59dd","","0.9","0","283.32","0.000556314","0.1751276472","328.61","","","Contribute",""
"0x59626b3cf0025c0f99a3e1e2877ddc80ccc9ba0c6c3aa6816f6fd39d1b2f9f88","27815034","1682901327","2023-05-01 00:35:27","0x60369592eb38c54a5d478efbdc4c74c3c2e14093","0x645853e0df3e59ca3611473f279014147aff59dd","","0.258","0","81.2184","0.000556314","0.1751276472","328.61","","","Contribute",""
"0x4b06e635d622ee736cd05b511254b42c142ee031e363b9246f917799fac4a184","27815072","1682901441","2023-05-01 00:37:21","0x52f97b09aa1c14d11d5785bec437601c42cd2bff","0x645853e0df3e59ca3611473f279014147aff59dd","","0.235","0","73.978","0.000874032","0.2751452736","328.61","","","Contribute",""
"0x175c5f0853983bdd190ed41dc5d5d38285724ed779bc20b628b79d3b4fe3b88e","27815078","1682901459","2023-05-01 00:37:39","0xac3d622f9284192948e6f65c6dc3f1c0df36ed7e","0x645853e0df3e59ca3611473f279014147aff59dd","","0.05","0","15.74","0.000601314","0.1892936472","328.61","","","Contribute",""
"0xb34c0037094aeeab1be95631e6c19d1e15f55934e1fa3332a4916f638442c43a","27815083","1682901474","2023-05-01 00:37:54","0x3c654f71768c9318bbe468d54d8a9c42445a66a8","0x645853e0df3e59ca3611473f279014147aff59dd","","0.11","0","34.628","0.000556314","0.1751276472","328.61","","","Contribute",""
"0xa71ae1a3c609a405d3bd509edf0627a2fe5c3dabc3616f5ee5a898fc23c90a52","27815083","1682901474","2023-05-01 00:37:54","0x9e12248212c705887218ffe0d7a2d79095a714f2","0x645853e0df3e59ca3611473f279014147aff59dd","","0.4","0","125.92","0.000874032","0.2751452736","328.61","","","Contribute",""
"0xc3df709b6182f4ab6b5fd101b30222edb34b2731d7f0a1aaa6a0d62b1a04d15d","27815093","1682901504","2023-05-01 00:38:24","0x540260e138f74ade546d6f0f89fc495fdad63fb6","0x645853e0df3e59ca3611473f279014147aff59dd","","1","0","314.8","0.000556314","0.1751276472","328.61","","","Contribute",""
"0xc1741353d504da74e1758e3b0b0b08baa37da8eb3fb4f39ba0089dea1a5e7852","27815129","1682901612","2023-05-01 00:40:12","0x332f31fde4b0bd47f1c48c07644b887174bdd951","0x645853e0df3e59ca3611473f279014147aff59dd","","0.06","0","18.888","0.000556314","0.1751276472","328.61","","","Contribute",""
"0xdfa95b2a0788d5c1f99f711b4321cf8671170cab6a175b2f78e09b166697f785","27815135","1682901630","2023-05-01 00:40:30","0x088975d6605065f9a0caa30447f60a2c2d9b97ee","0x645853e0df3e59ca3611473f279014147aff59dd","","0.2","0","62.96","0.000556314","0.1751276472","328.61","","","Contribute",""
"0x7d4bb0fd761aabaf47357277d086a51abfb73b726e6ef9eab6d4b077369d7e61","27815149","1682901672","2023-05-01 00:41:12","0x5e5c4024734108b6f58f71fc4565f91da8fa5bc8","0x645853e0df3e59ca3611473f279014147aff59dd","","1.5","0","472.2","0.000556314","0.1751276472","328.61","","","Contribute",""
"0xb244f7d23eda8aa77fd609b967b21ffc922cfd6a3f89a52d72593a5e73775de1","27815181","1682901768","2023-05-01 00:42:48","0x722fbee58f4709827dfb7a1d100dc85a2f6c9895","0x645853e0df3e59ca3611473f279014147aff59dd","","0.02","0","6.296","0.000601314","0.1892936472","328.61","","","Contribute",""
"0xe0b7dee7b24bd338bea46e60087abcd244ca0ba457a1d7fd2c3032abb51c3f90","27815214","1682901867","2023-05-01 00:44:27","0x722fbee58f4709827dfb7a1d100dc85a2f6c9895","0x645853e0df3e59ca3611473f279014147aff59dd","","1.98","0","623.304","0.000169422","0.0533340456","328.61","","","Contribute",""
"0x5543633479ea5033a2df0b5d8d6176f3577811691cd018ea5c8b599e2475d5be","27815243","1682901954","2023-05-01 00:45:54","0x7043bda2f6a973b0f7cadc58039f39e93e9a7cc2","0x645853e0df3e59ca3611473f279014147aff59dd","","0.9","0","283.32","0.000556314","0.1751276472","328.61","","","Contribute",""
"0x564b1ee3963651c482f4d0ccfb694b266ccd888dc9ca7dee12ab3c84e4f74556","27815244","1682901957","2023-05-01 00:45:57","0x7ca5fb3364fcce9074fde82d1bb512594c92f19d","0x645853e0df3e59ca3611473f279014147aff59dd","","0.36","0","113.328","0.000556314","0.1751276472","328.61","","","Contribute",""
"0x1a8364823477b5205be77f8766a76f5d38f3c5f2f7e97e9ba5fa66d539d66cdb","27815274","1682902047","2023-05-01 00:47:27","0x9fc4a6bb3aeee31109287e884b467769ff4050e8","0x645853e0df3e59ca3611473f279014147aff59dd","","0.07551689","0","23.772716972","0.000169422","0.0533340456","328.61","","","Contribute",""
"0xc8630cbef41233ee8eb005e3465f77102575aaea33d2717b3883e94fab9d1aae","27815348","1682902269","2023-05-01 00:51:09","0x441cc1712f95648743bc60272502e18ee020e924","0x645853e0df3e59ca3611473f279014147aff59dd","","2","0","629.6","0.000169422","0.0533340456","328.61","","","Contribute",""
"0xdbad64360709b786551327e9ccb3c73455c228342eaba3c2c332a3f11494d16d","27815362","1682902311","2023-05-01 00:51:51","0x668fced7fade84c047dbad0feafa5f6bbf8e13bc","0x645853e0df3e59ca3611473f279014147aff59dd","","0.4","0","125.92","0.000556314","0.1751276472","328.61","","","Contribute",""
"0xc09a421ac525964a7e1d638f8f9caeab55dae5c1b72956b24b21fa25d58b195a","27815398","1682902419","2023-05-01 00:53:39","0xc8c5ab8164de6993637f718a882ee3bf82583120","0x645853e0df3e59ca3611473f279014147aff59dd","","0.068575078695254382","0","21.5874347732661","0.00128967","0.405988116","328.61","","","Contribute",""
"0x027271407acfd8a54692920eb0fcab29e02a7c26c6276faa139d2910472756a8","27815436","1682902533","2023-05-01 00:55:33","0xd7f9103839237a245e6d7015fd5c5437872ae176","0x645853e0df3e59ca3611473f279014147aff59dd","","0.644","0","202.7312","0.000169422","0.0533340456","328.61","","","Contribute",""
